frame,tiempo,id_objeto,tipo,equipo,x,y,area,intervencion_humana
1672,66.88,0,balon,balon,129.83,72.59,0,no
1673,66.92,1,robot,Equipo A,34.05,68.49,19219,no
1673,66.92,2,robot,Equipo A,19.66,52.64,0,no
1673,66.92,3,robot,Equipo B,154.13,67.31,7110,no
1673,66.92,4,robot,Equipo B,164.66,70.89,0,no
1673,66.92,0,balon,balon,129.83,72.59,0,no
1674,66.96,1,robot,Equipo A,34.14,68.34,19205,no
1674,66.96,2,robot,Equipo A,19.66,52.64,0,no
1674,66.96,3,robot,Equipo B,154.13,67.31,7110,no
1674,66.96,4,robot,Equipo B,164.66,70.89,0,no
1674,66.96,0,balon,balon,129.83,72.59,0,no
1675,67.0,1,robot,Equipo A,34.03,68.15,19184,no
1675,67.0,2,robot,Equipo A,19.66,52.64,0,no
1675,67.0,3,robot,Equipo B,154.13,67.31,7234,no
1675,67.0,4,robot,Equipo B,164.66,70.89,0,no
1675,67.0,0,balon,balon,129.83,72.59,0,no
1676,67.04,1,robot,Equipo A,33.88,68.01,19072,no
1676,67.04,2,robot,Equipo A,19.66,52.64,0,no
1676,67.04,3,robot,Equipo B,154.13,67.31,7234,no
1676,67.04,4,robot,Equipo B,164.66,70.89,0,no
1676,67.04,0,balon,balon,129.83,72.59,0,no
1677,67.08,1,robot,Equipo A,33.73,67.88,19010,no
1677,67.08,2,robot,Equipo A,19.66,52.64,0,no
1677,67.08,3,robot,Equipo B,154.13,67.31,7234,no
1677,67.08,4,robot,Equipo B,164.66,70.89,0,no
1677,67.08,0,balon,balon,129.83,72.59,0,no
1678,67.12,1,robot,Equipo A,33.55,67.73,18942,no
1678,67.12,2,robot,Equipo A,19.66,52.64,0,no
1678,67.12,3,robot,Equipo B,154.13,67.31,7234,no
1678,67.12,4,robot,Equipo B,164.66,70.89,0,no
1678,67.12,0,balon,balon,129.83,72.59,0,no
1679,67.16,1,robot,Equipo A,33.35,67.59,18932,no
1679,67.16,2,robot,Equipo A,19.66,52.64,0,no
1679,67.16,3,robot,Equipo B,154.13,67.31,7234,no
1679,67.16,4,robot,Equipo B,164.66,70.89,0,no
1679,67.16,0,balon,balon,129.83,72.59,0,no
1680,67.2,1,robot,Equipo A,33.37,67.56,19326,no
1680,67.2,2,robot,Equipo A,19.66,52.64,0,no
1680,67.2,3,robot,Equipo B,154.13,67.31,7187,no
1680,67.2,4,robot,Equipo B,164.66,70.89,0,no
1680,67.2,0,balon,balon,129.83,72.59,0,no
1681,67.24,1,robot,Equipo A,33.38,67.57,19533,no
1681,67.24,2,robot,Equipo A,19.66,52.64,0,no
1681,67.24,3,robot,Equipo B,154.13,67.31,7187,no
1681,67.24,4,robot,Equipo B,164.66,70.89,0,no
1681,67.24,0,balon,balon,129.83,72.59,0,no
1682,67.28,1,robot,Equipo A,33.4,67.61,19625,no
1682,67.28,2,robot,Equipo A,19.66,52.64,0,no
1682,67.28,3,robot,Equipo B,154.13,67.31,7187,no
1682,67.28,4,robot,Equipo B,164.66,70.89,0,no
1682,67.28,0,balon,balon,129.83,72.59,0,no
1683,67.32,1,robot,Equipo A,33.37,67.61,19952,no
1683,67.32,2,robot,Equipo A,19.66,52.64,0,no
1683,67.32,3,robot,Equipo B,154.13,67.31,7187,no
1683,67.32,4,robot,Equipo B,164.66,70.89,0,no
1683,67.32,0,balon,balon,129.83,72.59,0,no
1684,67.36,1,robot,Equipo A,33.31,67.57,20236,no
1684,67.36,2,robot,Equipo A,19.66,52.64,0,no
1684,67.36,3,robot,Equipo B,154.13,67.31,7187,no
1684,67.36,4,robot,Equipo B,164.66,70.89,0,no
1684,67.36,0,balon,balon,129.83,72.59,0,no
1685,67.4,1,robot,Equipo A,33.06,67.22,20544,no
1685,67.4,2,robot,Equipo A,19.66,52.64,0,no
1685,67.4,3,robot,Equipo B,154.13,67.31,7229,no
1685,67.4,4,robot,Equipo B,164.66,70.89,0,no
1685,67.4,0,balon,balon,129.83,72.59,0,no
1686,67.44,1,robot,Equipo A,33.86,67.75,14821,no
1686,67.44,2,robot,Equipo A,19.63,53.49,5604,no
1686,67.44,3,robot,Equipo B,154.13,67.31,7229,no
1686,67.44,4,robot,Equipo B,164.66,70.89,0,no
1686,67.44,0,balon,balon,129.83,72.59,0,no
1687,67.48,1,robot,Equipo A,34.43,68.11,14821,no
1687,67.48,2,robot,Equipo A,18.97,53.66,5843,no
1687,67.48,3,robot,Equipo B,154.13,67.31,7229,no
1687,67.48,4,robot,Equipo B,164.66,70.89,0,no
1687,67.48,0,balon,balon,129.83,72.59,0,no
1688,67.52,1,robot,Equipo A,34.82,68.34,14821,no
1688,67.52,2,robot,Equipo A,17.66,53.21,6312,no
1688,67.52,3,robot,Equipo B,154.13,67.31,7229,no
1688,67.52,4,robot,Equipo B,164.66,70.89,0,no
1688,67.52,0,balon,balon,129.83,72.59,0,no
1689,67.56,1,robot,Equipo A,35.07,68.48,14821,no
1689,67.56,2,robot,Equipo A,15.66,52.18,7065,no
1689,67.56,3,robot,Equipo B,154.13,67.31,7229,no
1689,67.56,4,robot,Equipo B,164.66,70.89,0,no
1689,67.56,0,balon,balon,129.83,72.59,0,no
1690,67.6,1,robot,Equipo A,35.44,68.66,14318,no
1690,67.6,2,robot,Equipo A,13.41,50.87,6530,no
1690,67.6,3,robot,Equipo B,154.09,67.31,7237,no
1690,67.6,4,robot,Equipo B,164.66,70.89,0,no
1690,67.6,0,balon,balon,129.83,72.59,0,no
1691,67.64,1,robot,Equipo A,35.75,68.79,14318,no
1691,67.64,2,robot,Equipo A,13.41,50.87,0,no
1691,67.64,3,robot,Equipo B,154.07,67.31,7237,no
1691,67.64,4,robot,Equipo B,164.66,70.89,0,no
1691,67.64,0,balon,balon,102.96,69.76,744,no
1692,67.68,1,robot,Equipo A,36.02,68.89,14318,no
1692,67.68,2,robot,Equipo A,13.41,50.87,0,no
1692,67.68,3,robot,Equipo B,154.05,67.31,7237,no
1692,67.68,4,robot,Equipo B,164.66,70.89,0,no
1692,67.68,0,balon,balon,88.18,68.2,740,no
1693,67.72,1,robot,Equipo A,36.26,68.97,14318,no
1693,67.72,2,robot,Equipo A,13.41,50.87,0,no
1693,67.72,3,robot,Equipo B,154.03,67.31,7237,no
1693,67.72,4,robot,Equipo B,164.66,70.89,0,no
1693,67.72,0,balon,balon,80.05,67.35,747,no
1694,67.76,1,robot,Equipo A,36.48,69.02,14318,no
1694,67.76,2,robot,Equipo A,13.41,50.87,0,no
1694,67.76,3,robot,Equipo B,154.02,67.31,7237,no
1694,67.76,4,robot,Equipo B,164.66,70.89,0,no
1694,67.76,0,balon,balon,75.58,66.88,745,no
1695,67.8,1,robot,Equipo A,36.53,69.03,14144,no
1695,67.8,2,robot,Equipo A,13.41,50.87,0,no
1695,67.8,3,robot,Equipo B,154.05,67.31,7298,no
1695,67.8,4,robot,Equipo B,164.66,70.89,0,no
1695,67.8,0,balon,balon,73.12,66.62,747,no
1696,67.84,1,robot,Equipo A,36.53,69.03,14144,no
1696,67.84,2,robot,Equipo A,13.41,50.87,0,no
1696,67.84,3,robot,Equipo B,154.11,67.31,7298,no
1696,67.84,4,robot,Equipo B,164.66,70.89,0,no
1696,67.84,0,balon,balon,71.77,66.47,745,no
1697,67.88,1,robot,Equipo A,36.5,69.03,14144,no
1697,67.88,2,robot,Equipo A,13.41,50.87,0,no
1697,67.88,3,robot,Equipo B,154.19,67.31,7298,no
1697,67.88,4,robot,Equipo B,164.66,70.89,0,no
1697,67.88,0,balon,balon,71.03,66.4,749,no
1698,67.92,1,robot,Equipo A,36.45,69.03,14144,no
1698,67.92,2,robot,Equipo A,13.41,50.87,0,no
1698,67.92,3,robot,Equipo B,154.28,67.31,7298,no
1698,67.92,4,robot,Equipo B,164.66,70.89,0,no
1698,67.92,0,balon,balon,70.62,66.35,748,no
1699,67.96,1,robot,Equipo A,36.36,69.04,14144,no
1699,67.96,2,robot,Equipo A,13.41,50.87,0,no
1699,67.96,3,robot,Equipo B,154.38,67.31,7298,no
1699,67.96,4,robot,Equipo B,164.66,70.89,0,no
1699,67.96,0,balon,balon,70.39,66.33,747,no
1700,68.0,1,robot,Equipo A,36.45,69.04,14181,no
1700,68.0,2,robot,Equipo A,13.41,50.87,0,no
1700,68.0,3,robot,Equipo B,154.29,67.31,7196,no
1700,68.0,4,robot,Equipo B,164.66,70.89,0,no
1700,68.0,0,balon,balon,70.27,66.32,744,no
1701,68.04,1,robot,Equipo A,36.54,69.04,14181,no
1701,68.04,2,robot,Equipo A,13.41,50.87,0,no
1701,68.04,3,robot,Equipo B,154.18,67.31,7196,no
1701,68.04,4,robot,Equipo B,164.66,70.89,0,no
1701,68.04,0,balon,balon,70.2,66.31,751,no
1702,68.08,1,robot,Equipo A,36.65,69.04,14181,no
1702,68.08,2,robot,Equipo A,13.41,50.87,0,no
1702,68.08,3,robot,Equipo B,154.06,67.31,7196,no
1702,68.08,4,robot,Equipo B,164.66,70.89,0,no
1702,68.08,0,balon,balon,70.17,66.3,749,no
1703,68.12,1,robot,Equipo A,36.77,69.04,14181,no
1703,68.12,2,robot,Equipo A,13.41,50.87,0,no
1703,68.12,3,robot,Equipo B,153.94,67.31,7196,no
1703,68.12,4,robot,Equipo B,164.66,70.89,0,no
1703,68.12,0,balon,balon,70.15,66.3,746,no
1704,68.16,1,robot,Equipo A,36.89,69.04,14181,no
1704,68.16,2,robot,Equipo A,11.47,48.81,4999,no
1704,68.16,3,robot,Equipo B,153.94,67.31,0,no
1704,68.16,4,robot,Equipo B,161.85,69.99,7196,no
1704,68.16,0,balon,balon,70.15,66.3,0,no
1705,68.2,1,robot,Equipo A,36.84,69.04,14268,no
1705,68.2,2,robot,Equipo A,10.3,46.46,5743,no
1705,68.2,3,robot,Equipo B,153.94,67.31,0,no
1705,68.2,4,robot,Equipo B,159.92,69.32,7255,no
1705,68.2,0,balon,balon,70.15,66.3,0,no
1706,68.24,1,robot,Equipo A,36.77,69.04,14268,no
1706,68.24,2,robot,Equipo A,9.71,44.02,6434,no
1706,68.24,3,robot,Equipo B,153.94,67.31,0,no
1706,68.24,4,robot,Equipo B,158.51,68.82,7255,no
1706,68.24,0,balon,balon,70.15,66.3,0,no
1707,68.28,1,robot,Equipo A,36.68,69.04,14268,no
1707,68.28,2,robot,Equipo A,9.55,41.54,7162,no
1707,68.28,3,robot,Equipo B,153.94,67.31,0,no
1707,68.28,4,robot,Equipo B,157.49,68.44,7255,no
1707,68.28,0,balon,balon,70.15,66.3,0,no
1708,68.32,1,robot,Equipo A,36.58,69.04,14268,no
1708,68.32,2,robot,Equipo A,9.78,38.99,7786,no
1708,68.32,3,robot,Equipo B,153.94,67.31,0,no
1708,68.32,4,robot,Equipo B,156.76,68.16,7255,no
1708,68.32,0,balon,balon,70.15,66.3,0,no
1709,68.36,1,robot,Equipo A,36.46,69.04,14268,no
1709,68.36,2,robot,Equipo A,10.45,36.43,7903,no
1709,68.36,3,robot,Equipo B,153.94,67.31,0,no
1709,68.36,4,robot,Equipo B,156.24,67.95,7255,no
1709,68.36,0,balon,balon,70.15,66.3,0,no
1710,68.4,1,robot,Equipo A,36.52,69.08,14259,no
1710,68.4,2,robot,Equipo A,11.91,36.35,21945,no
1710,68.4,3,robot,Equipo B,153.95,67.35,7337,no
1710,68.4,4,robot,Equipo B,156.24,67.95,0,no
1710,68.4,0,balon,balon,70.15,66.3,0,no
1711,68.44,1,robot,Equipo A,36.6,69.11,14259,no
1711,68.44,2,robot,Equipo A,13.26,35.86,21320,no
1711,68.44,3,robot,Equipo B,153.93,67.38,7337,no
1711,68.44,4,robot,Equipo B,156.24,67.95,0,no
1711,68.44,0,balon,balon,70.15,66.3,0,no
1712,68.48,1,robot,Equipo A,36.69,69.13,14259,no
1712,68.48,2,robot,Equipo A,14.16,36.53,13607,no
1712,68.48,3,robot,Equipo B,153.93,67.38,0,no
1712,68.48,4,robot,Equipo B,155.61,67.82,7337,no
1712,68.48,0,balon,balon,70.15,66.3,0,no
1713,68.52,1,robot,Equipo A,36.8,69.14,14259,no
1713,68.52,2,robot,Equipo A,14.83,36.61,13607,no
1713,68.52,3,robot,Equipo B,153.93,67.38,0,no
1713,68.52,4,robot,Equipo B,155.1,67.73,7337,no
1713,68.52,0,balon,balon,70.15,66.3,0,no
1714,68.56,1,robot,Equipo A,36.91,69.15,14259,no
1714,68.56,2,robot,Equipo A,15.34,36.23,13607,no
1714,68.56,3,robot,Equipo B,153.93,67.38,0,no
1714,68.56,4,robot,Equipo B,154.68,67.67,7337,no
1714,68.56,0,balon,balon,70.15,66.3,0,no
1715,68.6,1,robot,Equipo A,36.89,69.27,14080,no
1715,68.6,2,robot,Equipo A,18.98,31.87,7118,no
1715,68.6,3,robot,Equipo B,153.93,67.38,0,no
1715,68.6,4,robot,Equipo B,154.54,67.58,7337,no
1715,68.6,0,balon,balon,70.15,66.3,0,no
1716,68.64,1,robot,Equipo A,36.84,69.4,14080,no
1716,68.64,2,robot,Equipo A,15.9,39.97,8119,no
1716,68.64,3,robot,Equipo B,153.93,67.38,0,no
1716,68.64,4,robot,Equipo B,154.48,67.51,7337,no
1716,68.64,0,balon,balon,70.15,66.3,0,no
1717,68.68,1,robot,Equipo A,36.77,69.52,14080,no
1717,68.68,2,robot,Equipo A,15.11,44.96,8259,no
1717,68.68,3,robot,Equipo B,153.93,67.38,0,no
1717,68.68,4,robot,Equipo B,154.46,67.46,7337,no
1717,68.68,0,balon,balon,70.15,66.3,0,no
1718,68.72,1,robot,Equipo A,36.68,69.66,14080,no
1718,68.72,2,robot,Equipo A,16.29,47.59,7688,no
1718,68.72,3,robot,Equipo B,153.93,67.38,0,no
1718,68.72,4,robot,Equipo B,154.49,67.42,7337,no
1718,68.72,0,balon,balon,70.15,66.3,0,no
1719,68.76,1,robot,Equipo A,36.58,69.79,14080,no
1719,68.76,2,robot,Equipo A,18.77,48.62,7063,no
1719,68.76,3,robot,Equipo B,153.93,67.38,0,no
1719,68.76,4,robot,Equipo B,154.54,67.39,7337,no
1719,68.76,0,balon,balon,70.15,66.3,0,no
1720,68.8,1,robot,Equipo A,36.71,69.68,14363,no
1720,68.8,2,robot,Equipo A,19.75,52.5,2397,no
1720,68.8,3,robot,Equipo B,153.93,67.38,0,no
1720,68.8,4,robot,Equipo B,154.55,67.37,7358,no
1720,68.8,0,balon,balon,70.15,66.3,0,no
1721,68.84,1,robot,Equipo A,36.88,69.56,14363,no
1721,68.84,2,robot,Equipo A,20.48,55.41,2397,no
1721,68.84,3,robot,Equipo B,153.93,67.38,0,no
1721,68.84,4,robot,Equipo B,154.51,67.36,7358,no
1721,68.84,0,balon,balon,70.15,66.3,0,no
1722,68.88,1,robot,Equipo A,37.08,69.43,14363,no
1722,68.88,2,robot,Equipo A,21.02,57.59,2397,no
1722,68.88,3,robot,Equipo B,153.93,67.38,0,no
1722,68.88,4,robot,Equipo B,154.46,67.35,7358,no
1722,68.88,0,balon,balon,70.15,66.3,0,no
1723,68.92,1,robot,Equipo A,37.31,69.3,14363,no
1723,68.92,2,robot,Equipo A,21.44,59.22,2397,no
1723,68.92,3,robot,Equipo B,153.93,67.38,0,no
1723,68.92,4,robot,Equipo B,154.37,67.34,7358,no
1723,68.92,0,balon,balon,70.15,66.3,0,no
1724,68.96,1,robot,Equipo A,37.54,69.16,14363,no
1724,68.96,2,robot,Equipo A,21.74,60.45,2397,no
1724,68.96,3,robot,Equipo B,153.93,67.38,0,no
1724,68.96,4,robot,Equipo B,154.28,67.33,7358,no
1724,68.96,0,balon,balon,70.15,66.3,0,no
1725,69.0,1,robot,Equipo A,37.47,69.24,13993,no
1725,69.0,2,robot,Equipo A,19.92,54.51,13493,no
1725,69.0,3,robot,Equipo B,153.93,67.38,0,no
1725,69.0,4,robot,Equipo B,154.35,67.36,7409,no
1725,69.0,0,balon,balon,70.15,66.3,0,no
1726,69.04,1,robot,Equipo A,37.38,69.34,13993,no
1726,69.04,2,robot,Equipo A,18.52,50.63,13493,no
1726,69.04,3,robot,Equipo B,153.93,67.38,0,no
1726,69.04,4,robot,Equipo B,154.44,67.39,7409,no
1726,69.04,0,balon,balon,70.15,66.3,0,no
1727,69.08,1,robot,Equipo A,37.28,69.44,13993,no
1727,69.08,2,robot,Equipo A,17.43,48.3,13493,no
1727,69.08,3,robot,Equipo B,153.93,67.38,0,no
1727,69.08,4,robot,Equipo B,154.54,67.41,7409,no
1727,69.08,0,balon,balon,70.15,66.3,0,no
1728,69.12,1,robot,Equipo A,37.17,69.56,13993,no
1728,69.12,2,robot,Equipo A,16.58,47.13,13493,no
1728,69.12,3,robot,Equipo B,153.93,67.38,0,no
1728,69.12,4,robot,Equipo B,154.65,67.42,7409,no
1728,69.12,0,balon,balon,70.15,66.3,0,no
1729,69.16,1,robot,Equipo A,37.05,69.69,13993,no
1729,69.16,2,robot,Equipo A,15.91,46.83,13493,no
1729,69.16,3,robot,Equipo B,153.93,67.38,0,no
1729,69.16,4,robot,Equipo B,154.77,67.43,7409,no
1729,69.16,0,balon,balon,70.15,66.3,0,no
1730,69.2,1,robot,Equipo A,36.99,69.67,14119,no
1730,69.2,2,robot,Equipo A,21.81,44.48,17893,no
1730,69.2,3,robot,Equipo B,153.98,67.43,7246,no
1730,69.2,4,robot,Equipo B,154.77,67.43,0,no
1730,69.2,0,balon,balon,70.15,66.3,0,no
1731,69.24,1,robot,Equipo A,36.95,69.62,14119,no
1731,69.24,2,robot,Equipo A,26.2,43.47,17841,no
1731,69.24,3,robot,Equipo B,153.98,67.47,7246,no
1731,69.24,4,robot,Equipo B,154.77,67.43,0,no
1731,69.24,0,balon,balon,70.15,66.3,0,no
1732,69.28,1,robot,Equipo A,36.92,69.55,14119,no
1732,69.28,2,robot,Equipo A,29.5,43.54,18068,no
1732,69.28,3,robot,Equipo B,153.95,67.51,7246,no
1732,69.28,4,robot,Equipo B,154.77,67.43,0,no
1732,69.28,0,balon,balon,70.15,66.3,0,no
1733,69.32,1,robot,Equipo A,36.9,69.46,14119,no
1733,69.32,2,robot,Equipo A,31.93,44.36,17947,no
1733,69.32,3,robot,Equipo B,153.89,67.53,7246,no
1733,69.32,4,robot,Equipo B,154.77,67.43,0,no
1733,69.32,0,balon,balon,70.15,66.3,0,no
1734,69.36,1,robot,Equipo A,37.2,66.68,32023,no
1734,69.36,2,robot,Equipo A,31.93,44.36,0,no
1734,69.36,3,robot,Equipo B,153.81,67.55,7246,no
1734,69.36,4,robot,Equipo B,154.77,67.43,0,no
1734,69.36,0,balon,balon,70.15,66.3,0,no
1735,69.4,1,robot,Equipo A,34.95,74.24,3939,no
1735,69.4,2,robot,Equipo A,33.83,46.2,19906,no
1735,69.4,3,robot,Equipo B,153.85,67.53,7243,no
1735,69.4,4,robot,Equipo B,154.77,67.43,0,no
1735,69.4,0,balon,balon,70.15,66.3,0,no
1736,69.44,1,robot,Equipo A,33.26,79.91,3939,no
1736,69.44,2,robot,Equipo A,34.4,46.67,12896,no
1736,69.44,3,robot,Equipo B,153.85,67.53,0,no
1736,69.44,4,robot,Equipo B,154.57,67.44,7243,no
1736,69.44,0,balon,balon,70.15,66.3,0,no
1737,69.48,1,robot,Equipo A,31.99,84.16,3939,no
1737,69.48,2,robot,Equipo A,34.62,46.96,12896,no
1737,69.48,3,robot,Equipo B,153.85,67.53,0,no
1737,69.48,4,robot,Equipo B,154.43,67.44,7243,no
1737,69.48,0,balon,balon,70.15,66.3,0,no
1738,69.52,1,robot,Equipo A,31.04,87.35,3939,no
1738,69.52,2,robot,Equipo A,34.57,47.1,12896,no
1738,69.52,3,robot,Equipo B,153.85,67.53,0,no
1738,69.52,4,robot,Equipo B,154.32,67.45,7243,no
1738,69.52,0,balon,balon,70.15,66.3,0,no
1739,69.56,1,robot,Equipo A,30.33,89.74,3939,no
1739,69.56,2,robot,Equipo A,34.32,47.13,12896,no
1739,69.56,3,robot,Equipo B,153.85,67.53,0,no
1739,69.56,4,robot,Equipo B,154.24,67.45,7243,no
1739,69.56,0,balon,balon,70.15,66.3,0,no
1740,69.6,1,robot,Equipo A,26.36,91.54,12454,no
1740,69.6,2,robot,Equipo A,35.02,49.36,8203,no
1740,69.6,3,robot,Equipo B,153.85,67.53,0,no
1740,69.6,4,robot,Equipo B,154.25,67.34,7356,no
1740,69.6,0,balon,balon,70.15,66.3,0,no
1741,69.64,1,robot,Equipo A,23.28,92.52,12454,no
1741,69.64,2,robot,Equipo A,35.65,50.42,8203,no
1741,69.64,3,robot,Equipo B,153.85,67.53,0,no
1741,69.64,4,robot,Equipo B,154.25,67.26,7356,no
1741,69.64,0,balon,balon,70.15,66.3,0,no
1742,69.68,1,robot,Equipo A,20.86,92.9,12454,no
1742,69.68,2,robot,Equipo A,36.23,50.59,8203,no
1742,69.68,3,robot,Equipo B,153.85,67.53,0,no
1742,69.68,4,robot,Equipo B,154.26,67.2,7356,no
1742,69.68,0,balon,balon,70.15,66.3,0,no
1743,69.72,1,robot,Equipo A,18.94,92.82,12454,no
1743,69.72,2,robot,Equipo A,36.77,50.12,8203,no
1743,69.72,3,robot,Equipo B,153.85,67.53,0,no
1743,69.72,4,robot,Equipo B,154.27,67.16,7356,no
1743,69.72,0,balon,balon,70.15,66.3,0,no
1744,69.76,1,robot,Equipo A,17.39,92.4,12454,no
1744,69.76,2,robot,Equipo A,37.28,49.14,8203,no
1744,69.76,3,robot,Equipo B,153.85,67.53,0,no
1744,69.76,4,robot,Equipo B,154.27,67.12,7356,no
1744,69.76,0,balon,balon,70.15,66.3,0,no
1745,69.8,1,robot,Equipo A,23.63,87.97,5456,no
1745,69.8,2,robot,Equipo A,33.03,44.8,1882,no
1745,69.8,3,robot,Equipo B,153.85,67.53,0,no
1745,69.8,4,robot,Equipo B,154.34,66.95,7409,no
1745,69.8,0,balon,balon,70.15,66.3,0,no
1746,69.84,1,robot,Equipo A,28.35,84.79,5532,no
1746,69.84,2,robot,Equipo A,30.05,40.93,1882,no
1746,69.84,3,robot,Equipo B,153.85,67.53,0,no
1746,69.84,4,robot,Equipo B,154.4,66.79,7409,no
1746,69.84,0,balon,balon,70.15,66.3,0,no
1747,69.88,1,robot,Equipo A,31.92,82.59,5339,no
1747,69.88,2,robot,Equipo A,28.03,37.42,1882,no
1747,69.88,3,robot,Equipo B,153.85,67.53,0,no
1747,69.88,4,robot,Equipo B,154.44,66.63,7409,no
1747,69.88,0,balon,balon,70.15,66.3,0,no
1748,69.92,1,robot,Equipo A,34.57,81.12,4969,no
1748,69.92,2,robot,Equipo A,26.72,34.16,1882,no
1748,69.92,3,robot,Equipo B,153.85,67.53,0,no
1748,69.92,4,robot,Equipo B,154.47,66.48,7409,no
1748,69.92,0,balon,balon,70.15,66.3,0,no
1749,69.96,1,robot,Equipo A,35.52,78.46,11230,no
1749,69.96,2,robot,Equipo A,25.96,31.11,1882,no
1749,69.96,3,robot,Equipo B,153.85,67.53,0,no
1749,69.96,4,robot,Equipo B,154.49,66.32,7407,no
1749,69.96,0,balon,balon,70.15,66.3,0,no
1750,70.0,1,robot,Equipo A,37.05,78.17,4952,no
1750,70.0,2,robot,Equipo A,25.96,31.11,0,no
1750,70.0,3,robot,Equipo B,153.85,67.53,0,no
1750,70.0,4,robot,Equipo B,154.44,66.43,7320,no
1750,70.0,0,balon,balon,70.15,66.3,0,no
1751,70.04,1,robot,Equipo A,38.13,78.05,4842,no
1751,70.04,2,robot,Equipo A,25.96,31.11,0,no
1751,70.04,3,robot,Equipo B,153.85,67.53,0,no
1751,70.04,4,robot,Equipo B,154.4,66.54,7320,no
1751,70.04,0,balon,balon,70.15,66.3,0,no
1752,70.08,1,robot,Equipo A,38.91,78.04,4928,no
1752,70.08,2,robot,Equipo A,25.96,31.11,0,no
1752,70.08,3,robot,Equipo B,153.85,67.53,0,no
1752,70.08,4,robot,Equipo B,154.37,66.66,7320,no
1752,70.08,0,balon,balon,70.15,66.3,0,no
1753,70.12,1,robot,Equipo A,39.45,78.1,5059,no
1753,70.12,2,robot,Equipo A,25.96,31.11,0,no
1753,70.12,3,robot,Equipo B,153.85,67.53,0,no
1753,70.12,4,robot,Equipo B,154.35,66.79,7320,no
1753,70.12,0,balon,balon,70.15,66.3,0,no
1754,70.16,1,robot,Equipo A,39.86,78.26,4817,no
1754,70.16,2,robot,Equipo A,25.96,31.11,0,no
1754,70.16,3,robot,Equipo B,153.96,67.47,7320,no
1754,70.16,4,robot,Equipo B,154.35,66.79,0,no
1754,70.16,0,balon,balon,70.15,66.3,0,no
1755,70.2,1,robot,Equipo A,40.09,78.41,4588,no
1755,70.2,2,robot,Equipo A,28.75,37.78,6058,no
1755,70.2,3,robot,Equipo B,153.97,67.4,7329,no
1755,70.2,4,robot,Equipo B,154.35,66.79,0,no
1755,70.2,0,balon,balon,70.15,66.3,0,no
1756,70.24,1,robot,Equipo A,40.34,78.49,4648,no
1756,70.24,2,robot,Equipo A,30.91,42.38,6058,no
1756,70.24,3,robot,Equipo B,153.97,67.34,7329,no
1756,70.24,4,robot,Equipo B,154.35,66.79,0,no
1756,70.24,0,balon,balon,70.15,66.3,0,no
1757,70.28,1,robot,Equipo A,40.56,78.51,4589,no
1757,70.28,2,robot,Equipo A,32.6,45.44,6058,no
1757,70.28,3,robot,Equipo B,153.98,67.3,7329,no
1757,70.28,4,robot,Equipo B,154.35,66.79,0,no
1757,70.28,0,balon,balon,70.15,66.3,0,no
1758,70.32,1,robot,Equipo A,40.73,78.49,4749,no
1758,70.32,2,robot,Equipo A,33.94,47.33,6058,no
1758,70.32,3,robot,Equipo B,153.98,67.27,7329,no
1758,70.32,4,robot,Equipo B,154.35,66.79,0,no
1758,70.32,0,balon,balon,70.15,66.3,0,no
1759,70.36,1,robot,Equipo A,40.85,78.59,4440,no
1759,70.36,2,robot,Equipo A,35.02,48.35,6058,no
1759,70.36,3,robot,Equipo B,153.98,67.24,7329,no
1759,70.36,4,robot,Equipo B,154.35,66.79,0,no
1759,70.36,0,balon,balon,70.15,66.3,0,no
1760,70.4,1,robot,Equipo A,40.95,78.66,4371,no
1760,70.4,2,robot,Equipo A,35.47,50.78,6739,no
1760,70.4,3,robot,Equipo B,153.91,67.3,7260,no
1760,70.4,4,robot,Equipo B,154.35,66.79,0,no
1760,70.4,0,balon,balon,70.15,66.3,0,no
1761,70.44,1,robot,Equipo A,41.05,78.78,4373,no
1761,70.44,2,robot,Equipo A,35.78,52.93,6739,no
1761,70.44,3,robot,Equipo B,153.83,67.34,7260,no
1761,70.44,4,robot,Equipo B,154.35,66.79,0,no
1761,70.44,0,balon,balon,70.15,66.3,0,no
1762,70.48,1,robot,Equipo A,41.17,78.91,4390,no
1762,70.48,2,robot,Equipo A,35.97,54.86,6739,no
1762,70.48,3,robot,Equipo B,153.73,67.37,7260,no
1762,70.48,4,robot,Equipo B,154.35,66.79,0,no
1762,70.48,0,balon,balon,38.77,56.42,215,no
1763,70.52,1,robot,Equipo A,41.25,79.01,4359,no
1763,70.52,2,robot,Equipo A,36.08,56.64,6739,no
1763,70.52,3,robot,Equipo B,153.61,67.39,7260,no
1763,70.52,4,robot,Equipo B,154.35,66.79,0,no
1763,70.52,0,balon,balon,21.71,50.66,332,no
1764,70.56,1,robot,Equipo A,41.35,79.12,4337,no
1764,70.56,2,robot,Equipo A,36.13,58.3,6739,no
1764,70.56,3,robot,Equipo B,153.5,67.41,7260,no
1764,70.56,4,robot,Equipo B,154.35,66.79,0,no
1764,70.56,0,balon,balon,12.51,47.3,437,no
1765,70.6,1,robot,Equipo A,41.96,79.49,8277,no
1765,70.6,2,robot,Equipo A,36.34,58.46,7119,no
1765,70.6,3,robot,Equipo B,153.44,67.53,7505,no
1765,70.6,4,robot,Equipo B,154.35,66.79,0,no
1765,70.6,0,balon,balon,35.06,56.63,831,no
